conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1882037708044021829,Wed Jan 22 13:15:12 +0000 2025,0,@PartaiSocmed Semoga RUU Perampasan Aset segera disahkan jd UU,1882054408990794053,,PartaiSocmed,in,,0,0,0,https://x.com/undefined/status/1882054408990794053,899490530949644288,
1881864116450758783,Wed Jan 22 05:24:06 +0000 2025,0,@kompascom Sahkan RUU perampasan aset koruptor baru berfikir untuk kebijakan2 lain. Subsidi dikurangi pajak dinaikkan kesempatan kerja minim kemiskinan &amp; kebodohan merajalela akhirnya kriminal mewabah. Hancur sdh Indonesia @prabowo,1881935852353560636,,kompascom,in,,0,0,0,https://x.com/undefined/status/1881935852353560636,1668219445263880193,
1881882003378966702,Wed Jan 22 04:43:53 +0000 2025,0,@cholilnafis Pajakin 100 orang terkaya di Indonesia &amp; Sahkan RUU perampasan aset koruptor.,1881925731778965506,,cholilnafis,in,,0,0,0,https://x.com/undefined/status/1881925731778965506,375469942,
1880185407440318876,Tue Jan 21 15:21:13 +0000 2025,0,@kimjiyeonstwin @gummogun @bakuldimsum_ perampasan aset? Mana mahasiswa yang sering demo itu?? Kenapa ga demo pengesahan RUU jadi UU perampasan aset? Kenapa ga ada demo tentang itu??,1881723732017954931,,Waltz1595213,in,,0,1,0,https://x.com/undefined/status/1881723732017954931,1759831831426592768,
1881721128273756406,Tue Jan 21 15:10:52 +0000 2025,5,Ada yang mendadak tapi bukan tahu bulat. Ada RUU yang kurang dari 24 jam bisa dibahas dan diambil keputusan oleh Badan Legislatif (Baleg) DPR RI. Eh tapiii RUU Perampasan Aset kok nggak dibahas-bahas? Bagaimana pendapat kalian? #RUUMinerba #SegeraBahasRUUPerampasanAset https://t.co/Aa3OSnqgji,1881721128273756406,https://pbs.twimg.com/media/Gh03ZGCbMAIXCVe.jpg,,in,,0,0,3,https://x.com/undefined/status/1881721128273756406,1735243382023393280,
1881686217760371154,Tue Jan 21 13:44:36 +0000 2025,0,@puanmaharani_ri KAPAN DIRESMIKAN RUU PERAMPASAN ASET BU?,1881699419181158798,,puanmaharani_ri,in,,0,4,0,https://x.com/undefined/status/1881699419181158798,1419237033189396483,
1881295052959584370,Tue Jan 21 12:37:02 +0000 2025,8,@Widyawa64704930 @BarisanPemudaRI RUU perampasan aset udah di ajukan th 2022 tapi sepi aja tuh malah sibuk ngurusin mulyono2 gada demo ga heboh2 tau2 di tolak,1881682415464362020,,Widyawa64704930,in,,0,2,0,https://x.com/undefined/status/1881682415464362020,83118798,
1881495885177410014,Tue Jan 21 12:35:06 +0000 2025,0,@CNNIndonesia Setuju! DPR harus cepat ratified RUU perampasan aset ! DPR hayoolah selamatkan negara ini melalui UU perampasan aset!,1881681929717923962,,CNNIndonesia,in,,0,0,0,https://x.com/undefined/status/1881681929717923962,2953181006,
1881548597721956568,Tue Jan 21 03:45:17 +0000 2025,0,Selamat Pagi Salut dengan kinerja Pak @prabowo di 100 hari kerja. Semoga next akan segera mengesahkan RUU Perampasan aset para koruptor. (Semoga di 2025) Tanpa Koruptor Negara kita Maju. #KinerjaPrabowoTerbukti https://t.co/IV5w7d88tw,1881548597721956568,https://pbs.twimg.com/media/GhyaeR6bQAAES6o.jpg,,in,,0,0,0,https://x.com/undefined/status/1881548597721956568,1729853483241852928,
1881534408739746038,Tue Jan 21 02:48:54 +0000 2025,414,Ada yang mendadak tapi bukan tahu bulat. Ada RUU yang kurang dari 24 jam bisa dibahas dan diambil keputusan oleh Badan Legislatif (Baleg) DPR RI. Eh tapii RUU Perampasan Aset kok gak dibahas-bahas? Bagaimana pendapat kalian? #RUUMinerba #SegeraBahasRUUPerampasanAset https://t.co/dD7jwwNEbt,1881534408739746038,https://pbs.twimg.com/media/GhyNe84a4AAWDmo.jpg,,in,,9,14,288,https://x.com/undefined/status/1881534408739746038,49908951,
1881492427657376194,Tue Jan 21 00:02:05 +0000 2025,1,Mahasiswa melakukan demo besar besaran selama sebulan yg diikuti seluruh BEM se Indonesia mendesak DPR segera mengesahkan RUU perampasan aset tapi mimpi !!!! https://t.co/LyOcyYg9jl,1881492427657376194,,,in,,0,0,0,https://x.com/undefined/status/1881492427657376194,1609922355773739010,
1881251422077100450,Mon Jan 20 15:52:21 +0000 2025,0,@walhinasional Waduh @DPR_RI RUU PERAMPASAN ASET apa kabar boi???,1881369182203412991,,walhinasional,in,,0,0,0,https://x.com/undefined/status/1881369182203412991,1552275713406877697,
1880604802683720140,Sun Jan 19 23:57:42 +0000 2025,0,@Heraloebss RUU perampasan aset. Ruwet penuh intrik framing alasannya masuk akal tapi niatnya mengulur waktu pengalihan isu ruwet. Terus menerus.... ... Suci terus-menerus Suci gak usah moleh... ,1881128933443436854,,Heraloebss,in,,0,0,0,https://x.com/undefined/status/1881128933443436854,1787503052377006080,
1880442521253474444,Sun Jan 19 12:29:24 +0000 2025,0,@TeddGus OMONGAN KAU GAK BISA DIPERCAYA KASUS2 KORUPSI LAIN JUGA BANYAK YG MANDEG NGAPAIN NGURUSIN HASTO. MENDING KAU TERIAK2 TUH KE DPR BIAR RUU PERAMPASAN ASET KORUPTOR SEGERA DISAHKAN.,1880955717836014000,,TeddGus,in,,0,0,0,https://x.com/undefined/status/1880955717836014000,44305269,
1880495337527472239,Sun Jan 19 03:47:35 +0000 2025,0,@ARSIPAJA Padahal cukup sahkan RUU perampasan aset aja,1880824400465068078,,ARSIPAJA,in,,0,0,0,https://x.com/undefined/status/1880824400465068078,945050861880750080,
1880806145100836922,Sun Jan 19 02:44:26 +0000 2025,0,@sukardiyahya162 Sejujurnya dia sedang dimanfaatkan oleh kader korup yang berikan melalui kepercayaan semu. Lihat indikasinya Herman Herry mantan ketua Komisi 3 yang terlibat kasus korupsi bansos mendadak hilang dari dakwaan. Arteria lemahkan KPK dan Bambang Pacul tolak RUU Perampasan Aset dst,1880808506800112082,,sukardiyahya162,in,,0,0,0,https://x.com/undefined/status/1880808506800112082,1743939521673367552,
1880605804736479430,Sun Jan 19 01:50:48 +0000 2025,0,@pemburupendusta @NgkongRoses @prabowo @Gerindra @DPR_RI Yup benar lakukan efisiensi contohnya mungki para para pejabat tidak mendapat tunjangan biar mereka tiap bulannya mendptkn gaji UMR biar sama seperti rakyat yg menggaji mereka. Jika masalah RUU perampasan aset jika ada niat RUU itu dlm 2jam sambil ngopi uda kelar,1880795008732905696,,pemburupendusta,in,,0,1,0,https://x.com/undefined/status/1880795008732905696,1764990607192449024,
1880781823409795111,Sun Jan 19 00:58:24 +0000 2025,0,Itu pengalihan isu berbagai kasus korupsi oleh kader PDIP termasuk Herman Herry Arteria Dahlan lemahkan KPK Bambang Pacul tolak RUU Perampasan Aset dan Harun Masiku yang melibatkan Megawati. Siap siap setelah Harun Masiku tertangkap Megawati penjara https://t.co/7W0Brah83T,1880781823409795111,,,in,,0,0,0,https://x.com/undefined/status/1880781823409795111,1743939521673367552,
1880538748741681402,Sun Jan 19 00:58:05 +0000 2025,0,@Gunawan75_ Itu pengalihan isu berbagai kasus korupsi oleh kader PDIP termasuk Herman Herry Arteria Dahlan lemahkan KPK Bambang Pacul tolak RUU Perampasan Aset dan Harun Masiku yang melibatkan Megawati. Siap siap setelah Harun Masiku tertangkap Megawati masuk penjara,1880781741725786497,,Gunawan75_,in,,0,0,0,https://x.com/undefined/status/1880781741725786497,1743939521673367552,
1880775454677999707,Sun Jan 19 00:56:51 +0000 2025,0,@cagubnyinyir2 @BudiIstiyo89522 @H1m4_W4r1 @iam_zelt @bagoesz @gtobing2903 @YoYoAyo17845 Itu pengalihan isu berbagai kasus korupsi oleh kader PDIP termasuk Herman Herry Arteria Dahlan lemahkan KPK Bambang Pacul tolak RUU Perampasan Aset dan Harun Masiku yang melibatkan Megawati. Siap siap setelah Harun Masiku tertangkap Megawati masuk penjara,1880781434077708559,,cagubnyinyir2,in,,0,0,0,https://x.com/undefined/status/1880781434077708559,1743939521673367552,
1880452782945366105,Sat Jan 18 23:37:04 +0000 2025,0,@pemburupendusta @KangManto123 Partai KIM+ harus berani sahkan RUU Perampasan Aset.,1880761355671908766,,pemburupendusta,in,,0,1,0,https://x.com/undefined/status/1880761355671908766,1734923501012910080,
1880718717182750911,Sat Jan 18 20:47:38 +0000 2025,1,woi dontol Ayo sah kan RUU perampasan aset kimak! Greget bgt dh @DPR_RI https://t.co/mtzd5C0fza,1880718717182750911,https://pbs.twimg.com/media/Ghmns_lbsAA-sr2.jpg,,in,,0,0,0,https://x.com/undefined/status/1880718717182750911,1755559560071565312,
